Price,Size,Bath,Bed,City_Gondomar,City_Guimarães,City_Other,City_Vila Nova de Gaia,City_   Cascais,City_   Lisboa,City_   Sintra,predicted_rent
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
3420000,73,1,1,0,0,0,0,1,0,0,150.87789039204932
3000000,78,1,2,0,0,1,0,0,0,0,127.64034437802053
4250000,146,2,3,0,0,1,0,0,0,0,229.82485409865063
2700000,117,2,3,0,0,0,0,0,0,1,122.60403476347855
4190000,145,1,2,0,0,1,0,0,0,0,258.87481837351027
3500000,110,2,3,0,0,0,0,0,1,0,113.62918748418011
2890000,125,2,4,0,0,1,0,0,0,0,163.4361359060424
2750000,67,1,2,0,0,0,0,0,1,0,60.41276507529997
4250000,120,1,4,0,0,0,0,0,1,0,113.71406047473326
2550000,130,2,3,0,0,0,0,0,0,1,148.06744016558855
3850000,83,1,2,0,0,0,0,1,0,0,145.20960046601107
4850000,107,2,3,0,0,0,0,1,0,0,161.2102765179613
3950000,125,1,2,0,0,0,0,0,1,0,174.0187276385597
3650000,121,2,3,0,0,1,0,0,0,0,180.85676678690072
2950000,74,1,2,0,0,0,0,1,0,0,127.5810890337811
4250000,139,2,3,0,0,0,0,0,1,0,170.43216876581
3150000,99,1,3,0,0,0,0,0,1,0,97.83639198360159
4700000,80,2,3,0,0,0,0,0,1,0,54.86748271008021
2550000,98,2,3,0,0,1,0,0,0,0,135.80612646009075
2800000,65,2,2,0,0,0,0,0,1,0,50.74215517376851
