Size,Bath,Bed,City_Gondomar,City_Guimarães,City_Other,City_Vila Nova de Gaia,City_   Cascais,City_   Lisboa,City_   Sintra,good_prop
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
145,1,2,0,0,1,0,0,0,0,1
110,2,3,0,0,0,0,0,1,0,0
125,2,4,0,0,1,0,0,0,0,0
67,1,2,0,0,0,0,0,1,0,0
120,1,4,0,0,0,0,0,1,0,0
130,2,3,0,0,0,0,0,0,1,1
83,1,2,0,0,0,0,1,0,0,0
107,2,3,0,0,0,0,1,0,0,0
125,1,2,0,0,0,0,0,1,0,0
121,2,3,0,0,1,0,0,0,0,0
74,1,2,0,0,0,0,1,0,0,0
139,2,3,0,0,0,0,0,1,0,0
99,1,3,0,0,0,0,0,1,0,0
80,2,3,0,0,0,0,0,1,0,0
98,2,3,0,0,1,0,0,0,0,0
65,2,2,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,1,0,0,0
78,1,2,0,0,1,0,0,0,0,0
146,2,3,0,0,1,0,0,0,0,0
117,2,3,0,0,0,0,0,0,1,0
